Fecha Transplante,Fecha TransplanteTxt,AñoSiembra,Productor,Productor,Ha,Fecha Recibo,FechaRecibo txt,Año Recibo,Semana Recibo,Kilos,Clase,Tipo,Variedad,Parcela,Lote,Brix
30/04/2021,30-Apr-21,2021,SGB,Gerardo Belmonte,0.0459,19/07/2021,19-Jul-21,2021,30,12,CHE,Pera Amarilla                                          ,Pera Amarilla 2,S12,5,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,2/8/2021,2-Aug-21,2021,32,663,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,7/8/2021,7-Aug-21,2021,32,154,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,4/9/2021,4-Sep-21,2021,36,784,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,25/09/2021,25-Sep-21,2021,39,330,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,3/9/2021,3-Sep-21,2021,36,160,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,12/8/2021,12-Aug-21,2021,33,308,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,16/08/2021,16-Aug-21,2021,34,550,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,8/9/2021,8-Sep-21,2021,37,348,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,8/7/2021,8-Jul-21,2021,28,65,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,17/08/2021,17-Aug-21,2021,34,300,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,27/08/2021,27-Aug-21,2021,35,22,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,17/08/2021,17-Aug-21,2021,34,360,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,19/07/2021,19-Jul-21,2021,30,600,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,29/07/2021,29-Jul-21,2021,31,390,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.18,26/08/2021,26-Aug-21,2021,35,156,CHE,Cherry Rojo                                            ,TyMoTy,N02,59,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,11/8/2021,11-Aug-21,2021,33,720,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,3/9/2021,3-Sep-21,2021,36,260,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,22/09/2021,22-Sep-21,2021,39,336,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,27/07/2021,27-Jul-21,2021,31,550,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,16/07/2021,16-Jul-21,2021,29,240,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,17/08/2021,17-Aug-21,2021,34,310,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,16/09/2021,16-Sep-21,2021,38,360,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,6/8/2021,6-Aug-21,2021,32,690,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,24/08/2021,24-Aug-21,2021,35,720,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,28/08/2021,28-Aug-21,2021,35,550,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,8/7/2021,8-Jul-21,2021,28,260,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,26/07/2021,26-Jul-21,2021,31,211,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,20/07/2021,20-Jul-21,2021,30,600,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,3/8/2021,3-Aug-21,2021,32,660,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,16/08/2021,16-Aug-21,2021,34,528,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,12/8/2021,12-Aug-21,2021,33,99,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,1/8/2021,1-Aug-21,2021,32,360,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,13/09/2021,13-Sep-21,2021,38,360,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,12/7/2021,12-Jul-21,2021,29,195,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,7/8/2021,7-Aug-21,2021,32,600,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,6/10/2021,6-Oct-21,2021,41,360,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,24/07/2021,24-Jul-21,2021,30,600,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,19/08/2021,19-Aug-21,2021,34,220,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.216,30/07/2021,30-Jul-21,2021,31,330,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,25/08/2021,25-Aug-21,2021,35,60,CHE,Pera Roja                                              ,Pera Roja,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,10/9/2021,10-Sep-21,2021,37,88,CHE,Pera Roja                                              ,Pera Roja,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,3/9/2021,3-Sep-21,2021,36,242,CHE,Pera Roja                                              ,Pera Roja,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,3/8/2021,3-Aug-21,2021,32,216,CHE,Pera Roja                                              ,Pera Roja,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,8/7/2021,8-Jul-21,2021,28,7,CHE,Pera Roja                                              ,Pera Roja,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,24/08/2021,24-Aug-21,2021,35,192,CHE,Pera Roja                                              ,Pera Roja,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,17/08/2021,17-Aug-21,2021,34,150,CHE,Pera Roja                                              ,Pera Roja,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,25/08/2021,25-Aug-21,2021,35,55,CHE,Pera Roja                                              ,Pera Roja,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,8/9/2021,8-Sep-21,2021,37,84,CHE,Pera Roja                                              ,Pera Roja,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,15/09/2021,15-Sep-21,2021,38,238,CHE,Pera Roja                                              ,Pera Roja,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.09,27/07/2021,27-Jul-21,2021,31,407,BSUF,Uva Roja                                               ,King,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.09,27/07/2021,27-Jul-21,2021,31,77,BSUF,Uva Roja                                               ,King,N02,42,7.1
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.09,16/07/2021,16-Jul-21,2021,29,96,BSUF,Uva Roja                                               ,King,N02,42,7.5
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.09,18/08/2021,18-Aug-21,2021,34,330,BSUF,Uva Roja                                               ,King,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.09,8/7/2021,8-Jul-21,2021,28,65,BSUF,Uva Roja                                               ,King,N02,42,6.8
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.09,20/07/2021,20-Jul-21,2021,30,240,BSUF,Uva Roja                                               ,King,N02,42,7.8
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.09,7/8/2021,7-Aug-21,2021,32,230,BSUF,Uva Roja                                               ,King,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.09,9/8/2021,9-Aug-21,2021,33,494,BSUF,Uva Roja                                               ,King,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.342,23/08/2021,23-Aug-21,2021,35,336,BSUF,Uva Roja                                               ,Amsterdam,N02,59,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.342,4/9/2021,4-Sep-21,2021,36,72,BSUF,Uva Roja                                               ,Amsterdam,N02,59,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.342,3/8/2021,3-Aug-21,2021,32,660,BSUF,Uva Roja                                               ,Amsterdam,N02,59,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.342,27/08/2021,27-Aug-21,2021,35,132,BSUF,Uva Roja                                               ,Amsterdam,N02,59,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.342,10/8/2021,10-Aug-21,2021,33,407,BSUF,Uva Roja                                               ,Amsterdam,N02,59,7.1
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.342,27/07/2021,27-Jul-21,2021,31,410,BSUF,Uva Roja                                               ,Amsterdam,N02,59,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.342,10/8/2021,10-Aug-21,2021,33,660,BSUF,Uva Roja                                               ,Amsterdam,N02,59,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.342,4/8/2021,4-Aug-21,2021,32,288,BSUF,Uva Roja                                               ,Amsterdam,N02,59,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,10/8/2021,10-Aug-21,2021,33,352,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,17/08/2021,17-Aug-21,2021,34,180,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,15/09/2021,15-Sep-21,2021,38,140,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,8/9/2021,8-Sep-21,2021,37,348,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,18/09/2021,18-Sep-21,2021,38,70,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,18/08/2021,18-Aug-21,2021,34,275,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,16/07/2021,16-Jul-21,2021,29,24,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,25/08/2021,25-Aug-21,2021,35,11,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,22/10/2021,22-Oct-21,2021,43,377,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,20/07/2021,20-Jul-21,2021,30,12,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,3/9/2021,3-Sep-21,2021,36,418,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,25/08/2021,25-Aug-21,2021,35,60,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.144,9/8/2021,9-Aug-21,2021,33,78,CHE,Pera Amarilla                                          ,Pera Amarilla 2,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,7/8/2021,7-Aug-21,2021,32,270,BSUF,Uva Roja                                               ,Prince,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,9/8/2021,9-Aug-21,2021,33,286,BSUF,Uva Roja                                               ,Prince,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,2/8/2021,2-Aug-21,2021,32,260,BSUF,Uva Roja                                               ,Prince,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,16/08/2021,16-Aug-21,2021,34,165,BSUF,Uva Roja                                               ,Prince,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,3/9/2021,3-Sep-21,2021,36,370,BSUF,Uva Roja                                               ,Prince,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,10/9/2021,10-Sep-21,2021,37,165,BSUF,Uva Roja                                               ,Prince,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,12/7/2021,12-Jul-21,2021,29,65,BSUF,Uva Roja                                               ,Prince,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,20/07/2021,20-Jul-21,2021,30,300,BSUF,Uva Roja                                               ,Prince,N02,42,7.8
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,3/8/2021,3-Aug-21,2021,32,300,BSUF,Uva Roja                                               ,Prince,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,22/08/2021,22-Aug-21,2021,35,22,BSUF,Uva Roja                                               ,Prince,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,22/09/2021,22-Sep-21,2021,39,117,BSUF,Uva Roja                                               ,Prince,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,16/07/2021,16-Jul-21,2021,29,60,BSUF,Uva Roja                                               ,Prince,N02,42,7.5
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,15/09/2021,15-Sep-21,2021,38,196,BSUF,Uva Roja                                               ,Prince,N02,42,8.2
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,27/07/2021,27-Jul-21,2021,31,330,BSUF,Uva Roja                                               ,Prince,N02,42,7
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,8/9/2021,8-Sep-21,2021,37,108,CHE,Heirloom Cherry                                        ,Pink,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,18/09/2021,18-Sep-21,2021,38,14,CHE,Heirloom Cherry                                        ,Pink,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,26/08/2021,26-Aug-21,2021,35,48,CHE,Heirloom Cherry                                        ,Pink,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,17/08/2021,17-Aug-21,2021,34,80,CHE,Heirloom Cherry                                        ,Pink,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,10/8/2021,10-Aug-21,2021,33,22,CHE,Heirloom Cherry                                        ,Pink,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,10/9/2021,10-Sep-21,2021,37,55,CHE,Heirloom Cherry                                        ,Pink,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,3/9/2021,3-Sep-21,2021,36,60,CHE,Heirloom Cherry                                        ,Pink,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,2/8/2021,2-Aug-21,2021,32,26,CHE,Heirloom Cherry                                        ,Pink,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,2/8/2021,2-Aug-21,2021,32,26,CHE,Heirloom Cherry                                        ,Habanero Tangerina,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,3/9/2021,3-Sep-21,2021,36,160,CHE,Heirloom Cherry                                        ,Habanero Tangerina,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,10/9/2021,10-Sep-21,2021,37,22,CHE,Heirloom Cherry                                        ,Habanero Tangerina,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,12/7/2021,12-Jul-21,2021,29,13,CHE,Heirloom Cherry                                        ,Habanero Tangerina,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,27/08/2021,27-Aug-21,2021,35,11,CHE,Heirloom Cherry                                        ,Habanero Tangerina,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,10/8/2021,10-Aug-21,2021,33,66,CHE,Heirloom Cherry                                        ,Habanero Tangerina,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,26/08/2021,26-Aug-21,2021,35,24,CHE,Heirloom Cherry                                        ,Habanero Tangerina,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,18/09/2021,18-Sep-21,2021,38,42,CHE,Heirloom Cherry                                        ,Habanero Tangerina,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,8/9/2021,8-Sep-21,2021,37,60,CHE,Heirloom Cherry                                        ,Habanero Tangerina,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,18/08/2021,18-Aug-21,2021,34,44,CHE,Heirloom Cherry                                        ,Habanero Tangerina,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,18/08/2021,18-Aug-21,2021,34,33,CHE,Heirloom Cherry                                        ,Habanero Rojo,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,8/9/2021,8-Sep-21,2021,37,60,CHE,Heirloom Cherry                                        ,Habanero Rojo,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,18/09/2021,18-Sep-21,2021,38,28,CHE,Heirloom Cherry                                        ,Habanero Rojo,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,11/8/2021,11-Aug-21,2021,33,12,CHE,Heirloom Cherry                                        ,Habanero Rojo,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,10/8/2021,10-Aug-21,2021,33,44,CHE,Heirloom Cherry                                        ,Habanero Rojo,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,4/8/2021,4-Aug-21,2021,32,12,CHE,Heirloom Cherry                                        ,Habanero Rojo,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,10/9/2021,10-Sep-21,2021,37,44,CHE,Heirloom Cherry                                        ,Habanero Rojo,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,3/9/2021,3-Sep-21,2021,36,180,CHE,Heirloom Cherry                                        ,Habanero Rojo,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.036,2/8/2021,2-Aug-21,2021,32,26,CHE,Heirloom Cherry                                        ,Habanero Rojo,N02,42,
28/04/2021,28-Apr-21,2021,OAP,Ojos Negros Parcela,0.072,13/09/2021,13-Sep-21,2021,38,351,CHE,Cherry Rojo                                            ,TyMoTy,N02,42,
